Cluster,HHID,HHMemberID,Education,HealthInsurance,Parent,ComputerEver,Computer3M,InternetEver,Internet3M,MobileOwn,MobileUse,weight,Gender,nr of interviewd,Final weight
197,20,3,5,1,2,1,3,NA,3,1,3,0.377652353,Female,23,8.686004126
198,1,2,2,1,1,2,NA,1,3,1,3,2.669557237,Female,21,56.06070197
198,2,2,1,1,1,2,NA,1,3,1,2,1.429736883,Female,21,30.02447454
198,2,3,3,1,2,1,1,1,3,1,3,1.723309025,Male,12,20.67970829
198,2,4,3,1,2,1,2,NA,3,1,3,1.768314816,Female,21,37.13461113
198,2,5,3,1,2,1,0,1,3,1,3,1.931144773,Female,21,40.55404023
198,3,2,2,1,1,2,NA,1,3,1,2,1.1671592,Female,21,24.5103432
198,4,1,5,1,1,1,1,1,2,1,3,1.764102972,Male,12,21.16923566
198,4,2,5,1,1,2,NA,1,1,1,3,1.730566176,Female,21,36.3418897
198,5,2,2,1,1,2,NA,1,1,1,3,1.222498467,Female,21,25.6724678
198,6,2,3,1,1,2,NA,2,NA,1,3,1.222498467,Female,21,25.6724678
198,6,3,3,1,2,1,0,1,3,1,3,1.979017858,Male,12,23.74821429
198,7,1,2,1,1,2,NA,1,3,1,2,4.293475482,Female,21,90.16298512
198,8,1,2,2,1,2,NA,2,NA,1,3,1.093343005,Male,12,13.12011606
198,8,2,2,1,1,1,3,NA,3,1,3,1.1671592,Female,21,24.5103432
198,8,3,5,1,2,1,3,NA,3,1,3,1.496458554,Male,12,17.95750264
198,10,1,2,1,1,1,3,1,3,1,3,2.316537827,Male,12,27.79845392
198,10,2,2,1,1,1,3,NA,3,1,3,3.264237661,Female,21,68.54899089
198,11,2,3,1,1,2,NA,1,3,1,3,1.730566176,Female,21,36.3418897
198,12,1,2,1,1,2,NA,1,3,1,3,1.093343005,Male,12,13.12011606
198,12,2,2,1,1,2,NA,1,1,1,3,1.11334965,Female,21,23.38034264
198,12,3,3,1,2,1,1,1,3,1,3,1.496458554,Male,12,17.95750264
198,13,4,2,1,1,2,NA,1,3,1,2,1.579327867,Female,21,33.16588521
198,14,3,3,1,2,1,2,1,1,1,3,1.833119242,Male,12,21.9974309
198,15,2,3,1,1,2,NA,1,3,1,2,2.220821595,Female,21,46.63725349
198,16,1,1,1,1,2,NA,1,3,1,3,1.078634698,Male,12,12.94361637
198,16,2,2,1,1,2,NA,1,2,1,3,1.072557812,Female,21,22.52371405
198,17,2,1,1,1,2,NA,1,3,1,2,1.1671592,Female,21,24.5103432
198,17,4,3,1,1,1,0,1,3,1,3,1.57648125,Female,21,33.10610625
198,18,1,2,1,1,2,NA,1,3,1,3,2.316537827,Male,12,27.79845392
198,18,2,3,1,1,2,NA,2,NA,1,3,2.220821595,Female,21,46.63725349
198,19,3,3,1,2,2,NA,1,3,1,3,2.540048733,Female,21,53.34102339
198,20,1,3,1,1,1,0,1,3,1,3,1.740371198,Male,12,20.88445438
198,20,2,4,1,1,1,3,1,3,1,3,1.730566176,Female,21,36.3418897
199,1,1,2,1,1,2,NA,1,3,1,2,2.487175994,Female,18,44.76916789
199,1,2,3,1,2,1,3,1,3,1,2,2.390559808,Female,18,43.03007655
199,2,2,2,1,1,2,NA,1,3,1,2,1.197922295,Female,18,21.56260132
199,3,1,2,1,1,2,NA,1,3,1,3,2.377595371,Male,7,16.6431676
199,3,2,5,1,1,1,3,NA,3,1,3,2.279356323,Female,18,41.02841382
199,4,3,3,1,2,1,2,2,NA,1,2,1.694749777,Female,18,30.50549599
199,5,1,2,2,1,2,NA,1,0,1,3,1.810599858,Male,7,12.67419901
199,5,2,2,2,1,2,NA,1,3,1,3,1.843731298,Female,18,33.18716336
199,5,3,3,1,2,1,3,NA,3,2,2,2.478167997,Male,7,17.34717598
199,8,2,2,1,1,2,NA,1,3,1,2,1.142694474,Female,18,20.56850053
199,9,1,4,2,1,1,3,1,3,1,3,1.78624258,Male,7,12.50369806
199,9,2,5,2,1,1,0,1,3,1,3,1.776179125,Female,18,31.97122425
199,10,2,2,1,1,2,NA,1,0,1,3,1.843731298,Female,18,33.18716336
199,11,1,5,1,1,2,NA,1,3,1,3,1.78624258,Male,7,12.50369806
199,11,2,5,1,1,1,0,1,3,1,3,1.843731298,Female,18,33.18716336
199,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,18,0
199,13,1,3,1,1,2,NA,1,3,1,3,3.748358362,Female,18,67.47045052
199,13,4,2,1,1,2,NA,1,3,1,3,2.323528172,Male,7,16.26469721
199,13,5,2,1,1,2,NA,2,NA,1,2,2.480399353,Female,18,44.64718836
199,14,2,2,1,1,2,NA,2,NA,1,2,1.142694474,Female,18,20.56850053
199,16,2,2,1,1,1,0,1,3,1,2,2.739919398,Female,18,49.31854917
199,17,1,3,1,1,1,0,1,2,1,3,2.377595371,Male,7,16.6431676
199,17,2,3,1,1,1,3,1,3,1,2,2.279356323,Female,18,41.02841382
199,19,3,3,1,2,1,1,NA,3,1,3,1.814922714,Female,18,32.66860886
199,20,2,3,1,1,1,3,NA,3,1,3,3.350273958,Female,18,60.30493124
200,2,3,4,1,1,2,NA,1,0,1,3,1.224464287,Female,13,15.91803574
200,2,4,5,1,1,1,3,NA,3,1,3,1.23044153,Male,6,7.38264918
200,4,3,5,1,1,1,3,NA,3,1,3,1.547218627,Male,6,9.283311764
200,4,4,5,1,1,1,3,NA,3,1,3,1.417949689,Female,13,18.43334595
200,5,2,2,1,1,1,0,1,2,1,3,1.690776183,Female,13,21.98009037
200,7,4,3,1,1,2,NA,1,2,1,3,1.224464287,Female,13,15.91803574
200,9,2,5,1,1,1,3,NA,3,1,3,1.690776183,Female,13,21.98009037
200,10,3,5,1,1,1,0,1,3,1,3,1.014334355,Male,6,6.086006131
200,10,4,3,1,1,2,NA,1,3,1,3,1.008619729,Female,13,13.11205648
200,11,1,5,1,1,1,0,1,3,1,3,1.612826314,Female,13,20.96674209
200,12,3,3,1,2,2,NA,1,3,1,3,2.078002348,Male,6,12.46801409
200,15,2,5,1,1,1,3,NA,3,1,3,1.612826314,Female,13,20.96674209
200,17,2,5,1,1,1,3,NA,3,1,3,1.612826314,Female,13,20.96674209
200,18,1,5,1,1,1,3,NA,3,1,3,1.583844186,Male,6,9.503065114
200,18,2,2,1,1,2,NA,1,3,1,3,1.690776183,Female,13,21.98009037
200,18,3,3,1,2,1,2,NA,2,2,2,2.091171186,Female,13,27.18522542
200,19,2,5,1,1,1,2,NA,3,1,3,1.612826314,Female,13,20.96674209
200,20,1,5,1,1,1,2,NA,3,1,3,2.079830388,Male,6,12.47898233
200,20,2,5,1,1,1,3,NA,3,1,3,2.396777725,Female,13,31.15811042
201,1,1,3,1,1,1,3,1,3,1,3,3.492218724,Female,14,48.89106214
201,1,3,3,1,2,2,NA,1,3,1,3,2.858152556,Female,14,40.01413578
201,2,3,3,1,1,2,NA,1,3,1,3,1.647866573,Male,5,8.239332867
201,2,4,5,1,1,2,NA,1,3,1,3,1.510188575,Female,14,21.14264006
201,3,1,2,1,1,2,NA,2,NA,1,3,1.116063691,Female,14,15.62489168
201,6,1,2,2,1,2,NA,1,3,1,3,2.140688547,Male,5,10.70344274
201,7,2,2,1,1,2,NA,2,NA,1,3,1.116063691,Female,14,15.62489168
201,8,1,2,1,1,2,NA,1,2,1,3,1.686874657,Male,5,8.434373284
201,8,2,2,1,1,2,NA,1,2,1,3,1.800762675,Female,14,25.21067745
201,13,2,2,1,1,2,NA,2,NA,1,2,1.800762675,Female,14,25.21067745
201,14,2,3,1,1,2,NA,1,1,1,3,2.020576818,Female,14,28.28807545
201,15,2,3,1,1,2,NA,1,3,1,3,1.576943358,Female,14,22.07720701
201,16,1,2,2,1,2,NA,1,1,1,2,2.123599203,Female,14,29.73038885
201,16,2,2,2,1,2,NA,1,3,1,3,2.135631068,Male,5,10.67815534
201,17,2,2,1,1,2,NA,2,NA,1,3,1.717742099,Female,14,24.04838938
201,18,1,2,1,1,2,NA,1,3,1,3,1.045478998,Male,5,5.227394988
201,18,2,2,1,1,2,NA,1,3,1,3,1.064609798,Female,14,14.90453717
201,18,3,3,1,2,1,0,1,3,1,3,1.38036025,Female,14,19.32504349
201,19,2,2,1,1,2,NA,2,NA,1,2,1.064609798,Female,14,14.90453717
202,3,1,1,1,1,2,NA,2,NA,1,3,0.956710156,Female,8,7.65368125
202,3,2,2,1,1,2,NA,1,2,1,3,0.926879324,Male,3,2.780637971
202,6,2,2,1,1,2,NA,2,NA,1,3,0.956710156,Female,8,7.65368125
202,9,2,3,1,1,2,NA,1,3,1,3,1.135400856,Male,3,3.406202569
202,9,3,3,1,1,1,3,NA,3,1,3,1.171942779,Female,8,9.375542235
202,11,1,2,1,1,2,NA,1,3,1,3,1.908369554,Female,8,15.26695644
202,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,8,0
202,13,1,3,2,1,2,NA,1,3,1,3,1.990619269,Male,3,5.971857808
202,13,2,3,1,1,2,NA,1,3,1,3,1.980949233,Female,8,15.84759386
202,16,1,3,1,1,2,NA,1,2,1,3,2.082364611,Female,8,16.65891689
202,19,2,2,1,1,2,NA,2,NA,1,3,1.228584207,Female,8,9.828673657
203,1,2,2,1,1,2,NA,1,3,1,3,0.352186476,Female,16,5.634983624
203,2,2,3,1,1,2,NA,2,NA,1,3,0.301137526,Female,16,4.818200412
203,4,2,1,1,1,2,NA,1,3,1,3,0.287505828,Female,16,4.600093245
203,6,4,2,1,1,2,NA,1,2,1,3,0.28725418,Female,16,4.596066879
203,7,2,5,1,1,1,3,NA,3,1,3,0.352186476,Female,16,5.634983624
203,9,2,3,1,1,1,2,NA,3,1,3,0.324919225,Male,6,1.949515349
203,9,3,3,2,1,2,NA,1,3,1,3,0.323640817,Female,16,5.178253066
203,10,3,3,1,2,1,0,1,3,1,3,0.475698068,Female,16,7.61116909
203,11,1,3,1,1,1,1,NA,3,1,3,0.427973507,Male,6,2.567841045
203,11,2,5,1,1,1,3,NA,3,1,3,0.442502402,Female,16,7.08003843
203,13,1,3,1,1,2,NA,1,3,1,3,0.433809372,Male,6,2.602856231
203,13,2,1,1,1,2,NA,1,3,1,3,0.463889084,Female,16,7.422225346
203,13,3,3,1,2,1,1,NA,3,1,3,0.573743288,Female,16,9.179892609
203,14,2,3,1,2,1,3,NA,3,1,3,0.435588234,Female,16,6.969411747
203,15,1,2,2,1,2,NA,1,1,1,3,0.433809372,Male,6,2.602856231
203,15,2,2,1,1,2,NA,1,2,1,3,0.442502402,Female,16,7.08003843
203,16,2,3,1,1,2,NA,1,3,1,3,0.352186476,Female,16,5.634983624
203,17,1,5,1,1,1,3,NA,3,1,3,0.433809372,Male,6,2.602856231
203,17,2,5,1,1,1,3,NA,3,1,3,0.442502402,Female,16,7.08003843
203,19,1,5,1,1,1,3,NA,3,1,3,0.427973507,Male,6,2.567841045
203,19,2,5,1,1,1,1,NA,3,1,3,0.442502402,Female,16,7.08003843
203,20,2,5,1,1,1,3,NA,3,1,3,0.426289628,Female,16,6.820634047
204,1,1,1,2,1,2,NA,2,NA,1,2,0.273231153,Female,14,3.825236147
204,1,3,2,2,1,2,NA,1,3,1,3,0.485418298,Female,14,6.795856178
204,1,4,3,1,2,2,NA,1,3,1,3,0.369053159,Female,14,5.166744231
204,2,2,2,1,1,2,NA,1,3,1,3,0.334700406,Female,14,4.685805678
204,3,1,2,1,1,2,NA,1,2,1,3,0.368586229,Female,14,5.1602072
204,3,2,3,1,2,1,0,1,3,1,3,0.337935394,Female,14,4.731095514
204,4,1,1,1,1,2,NA,2,NA,1,3,0.255514172,Male,5,1.277570858
204,4,2,1,1,1,2,NA,2,NA,1,3,0.273231153,Female,14,3.825236147
204,9,1,2,1,1,2,NA,2,NA,1,3,0.519892784,Female,14,7.278498976
204,11,2,2,1,1,2,NA,1,2,1,2,0.420532142,Female,14,5.887449989
204,11,3,3,1,2,1,0,1,3,1,3,0.545256914,Female,14,7.633596791
204,14,1,2,2,1,2,NA,2,NA,1,3,0.252076841,Male,5,1.260384207
204,14,2,2,1,1,2,NA,1,3,1,3,0.251085035,Female,14,3.515190483
204,14,3,3,1,2,2,NA,1,3,2,2,0.349722243,Male,5,1.748611213
204,16,1,2,1,1,2,NA,1,3,1,3,0.273231153,Female,14,3.825236147
204,18,4,2,1,1,2,NA,1,3,1,3,0.320280885,Male,5,1.601404424
204,18,5,2,1,1,2,NA,1,2,1,2,0.307572039,Female,14,4.306008542
204,20,1,3,1,1,2,NA,1,3,1,3,0.680751586,Male,5,3.403757932
204,20,2,2,1,1,2,NA,1,3,1,3,0.624941484,Female,14,8.74918078
205,1,4,1,1,1,2,NA,1,1,1,2,1.270093399,Female,17,21.59158778
205,2,1,2,1,1,2,NA,1,3,1,3,1.63686569,Male,5,8.184328448
205,2,2,2,1,1,2,NA,1,3,1,3,1.627643804,Female,17,27.66994466
205,3,2,1,1,1,2,NA,2,NA,1,3,1.346764095,Female,17,22.89498962
205,5,3,3,1,1,1,0,1,3,1,3,1.485400127,Female,17,25.25180215
205,8,1,2,1,1,2,NA,2,NA,1,3,1.480846847,Female,17,25.1743964
205,8,2,2,2,2,1,0,1,2,1,2,1.407459319,Male,5,7.037296596
205,10,3,2,1,1,2,NA,1,3,1,3,1.235713785,Female,17,21.00713435
205,11,3,3,1,2,1,2,1,3,1,3,1.663147409,Female,17,28.27350596
205,11,4,2,1,1,2,NA,1,3,1,3,1.816293342,Female,17,30.87698682
205,12,1,4,1,1,1,0,1,3,1,3,2.178765824,Male,5,10.89382912
205,12,2,2,1,1,2,NA,1,2,1,3,3.070102881,Female,17,52.19174898
205,13,2,2,1,1,2,NA,2,NA,1,2,1.771204702,Female,17,30.11047993
205,14,3,2,2,1,1,0,1,3,1,3,1.288972394,Male,5,6.444861969
205,14,4,5,2,1,1,3,1,3,1,3,1.235713785,Female,17,21.00713435
205,15,1,2,2,1,2,NA,1,2,1,3,2.510790026,Female,17,42.68343045
205,16,1,NA,1,1,2,NA,2,NA,1,2,1.097744464,Female,17,18.66165589
205,17,2,2,1,1,2,NA,2,NA,2,3,1.047135142,Female,17,17.80129742
205,17,3,3,1,2,1,0,1,2,2,2,1.357702821,Female,17,23.08094796
205,19,2,2,1,1,2,NA,2,NA,1,3,1.771204702,Female,17,30.11047993
205,20,1,1,1,1,2,NA,1,3,1,3,1.353338347,Male,5,6.766691733
205,20,2,2,1,1,2,NA,1,2,1,3,1.297420223,Female,17,22.0561438
206,2,3,5,1,1,1,3,NA,3,1,3,1.036055143,Male,8,8.288441145
206,2,4,5,1,1,1,0,1,3,1,3,1.030218145,Female,14,14.42305403
206,3,2,3,1,1,2,NA,1,3,1,3,0.914391675,Female,14,12.80148345
206,4,3,3,2,1,2,NA,1,2,1,3,1.07462,Male,8,8.596960001
206,4,4,3,1,1,2,NA,1,3,1,3,1.238382367,Female,14,17.33735314
206,7,4,3,1,1,2,NA,1,3,1,3,1.069399708,Female,14,14.97159591
206,8,3,5,1,2,1,0,1,3,1,3,1.662024729,Male,8,13.29619783
206,10,1,3,1,1,2,NA,1,3,1,3,1.476658466,Female,14,20.67321852
206,10,3,5,1,2,1,0,1,3,1,3,1.779865156,Male,8,14.23892124
206,10,4,5,1,2,1,0,1,3,1,3,1.631158777,Female,14,22.83622287
206,11,2,3,1,1,2,NA,2,NA,1,2,1.408580068,Female,14,19.72012095
206,11,3,3,1,2,1,0,1,2,1,3,1.826347962,Female,14,25.56887147
206,12,3,3,2,2,2,NA,1,3,1,3,1.662024729,Male,8,13.29619783
206,13,2,4,1,1,1,0,1,3,1,3,1.069399708,Female,14,14.97159591
206,14,3,4,1,1,2,NA,1,3,1,3,1.036055143,Male,8,8.288441145
206,14,4,5,1,1,1,3,NA,3,1,3,1.069399708,Female,14,14.97159591
206,16,1,2,1,1,2,NA,1,1,1,2,1.741390348,Female,14,24.37946487
206,17,4,3,1,2,1,1,NA,3,1,2,1.386570789,Female,14,19.41199105
206,18,1,4,1,1,2,NA,1,3,1,3,1.364659644,Male,8,10.91727715
206,18,2,3,1,1,2,NA,1,3,1,3,1.408580068,Female,14,19.72012095
206,19,2,4,1,1,2,NA,1,3,1,3,1.741390348,Female,14,24.37946487
206,20,1,3,1,1,2,NA,1,3,1,3,1.816443348,Male,8,14.53154678
207,1,2,2,1,1,2,NA,2,NA,1,3,0.323165822,Female,14,4.524321512
207,1,3,3,1,2,1,0,1,3,1,3,0.39969516,Female,14,5.595732233
207,4,2,1,1,1,2,NA,1,3,1,3,0.33848829,Female,14,4.738836066
207,5,3,4,1,1,1,3,NA,3,1,3,0.363782715,Female,14,5.092958011
207,7,2,2,1,1,2,NA,2,NA,1,2,0.638292681,Female,14,8.936097534
207,8,1,1,1,1,2,NA,2,NA,2,1,0.302210953,Male,7,2.115476674
207,8,2,3,1,2,1,2,1,2,1,2,0.39969516,Female,14,5.595732233
207,10,3,NA,1,2,2,NA,2,NA,2,1,0.396293596,Male,7,2.774055172
207,12,1,1,1,1,2,NA,2,NA,1,3,0.29814543,Male,7,2.08701801
207,12,2,1,1,1,2,NA,2,NA,1,2,0.323165822,Female,14,4.524321512
207,12,3,3,1,2,1,1,NA,3,2,0,0.413636127,Male,7,2.89545289
207,13,2,2,1,1,2,NA,2,NA,1,3,0.49738697,Female,14,6.963417581
207,14,1,1,1,1,2,NA,2,NA,1,3,0.323165822,Female,14,4.524321512
207,14,2,2,1,1,2,NA,1,3,1,3,0.416513081,Male,7,2.915591569
207,14,3,3,1,1,1,0,1,3,1,3,0.436499888,Female,14,6.110998425
207,16,3,3,1,1,2,NA,1,2,1,3,0.437288066,Female,14,6.12203292
207,16,6,2,1,2,2,NA,1,3,1,3,0.476339869,Male,7,3.33437908
207,16,7,2,1,2,2,NA,1,3,1,3,0.53469997,Female,14,7.485799573
207,17,1,2,1,1,2,NA,2,NA,1,3,0.49738697,Female,14,6.963417581
207,18,1,1,1,1,2,NA,2,NA,1,2,0.302210953,Male,7,2.115476674
207,19,1,2,1,1,2,NA,2,NA,1,3,0.614906379,Female,14,8.608689301
208,1,2,2,2,1,2,NA,1,3,1,3,0.324509212,Female,13,4.218619756
208,2,1,3,1,1,1,2,NA,3,1,3,0.642976014,Male,5,3.214880072
208,4,1,2,1,1,2,NA,2,NA,2,2,0.461032989,Female,13,5.993428858
208,5,1,1,1,1,2,NA,2,NA,1,3,0.309548361,Female,13,4.024128695
208,6,1,2,1,1,2,NA,1,3,1,3,0.80851015,Male,5,4.042550751
208,6,2,2,1,1,2,NA,1,3,1,3,0.742226009,Female,13,9.648938122
208,7,2,2,2,1,2,NA,1,3,1,3,0.324509212,Female,13,4.218619756
208,8,3,1,1,2,2,NA,2,NA,1,3,0.465400085,Male,5,2.327000423
208,10,1,3,1,1,2,NA,1,3,1,3,0.617462524,Female,13,8.027012815
208,11,3,2,2,1,2,NA,1,3,1,3,0.439105858,Female,13,5.708376152
208,12,1,2,1,1,2,NA,2,NA,1,3,0.303467234,Male,5,1.517336172
208,12,2,2,1,1,2,NA,2,NA,2,1,0.324509212,Female,13,4.218619756
208,12,3,3,1,2,2,NA,1,3,1,3,0.480268799,Male,5,2.401343993
208,13,2,3,1,1,2,NA,1,2,1,2,0.617462524,Female,13,8.027012815
208,15,2,1,1,1,2,NA,2,NA,1,3,0.309548361,Female,13,4.024128695
208,16,1,3,1,1,2,NA,1,2,1,2,0.499454591,Female,13,6.492909688
208,17,2,2,2,1,2,NA,1,2,1,3,0.339895375,Female,13,4.418639876
208,19,4,4,1,1,2,NA,1,3,1,3,0.439105858,Female,13,5.708376152
209,1,3,3,1,1,1,0,1,3,1,3,1.828721307,Male,7,12.80104915
209,1,4,5,1,1,2,NA,1,3,1,3,1.690328599,Female,13,21.97427178
209,3,3,3,1,1,1,3,NA,3,1,3,1.563650641,Male,7,10.94555449
209,3,4,3,1,1,2,NA,1,3,1,3,1.445317768,Female,13,18.78913098
209,5,3,4,1,1,1,0,1,3,1,3,1.402118672,Male,7,9.814830701
209,5,4,5,1,1,1,0,1,3,1,3,1.406195081,Female,13,18.28053605
209,6,2,2,1,1,2,NA,2,NA,2,0,1.249191264,Female,13,16.23948643
209,7,1,2,1,1,2,NA,1,3,1,3,1.160221191,Male,7,8.12154834
209,7,2,3,1,1,2,NA,1,3,1,3,1.191599789,Female,13,15.49079726
209,9,1,5,1,1,1,1,1,3,1,3,2.458237045,Male,7,17.20765931
209,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,13,0
209,12,2,2,1,1,2,NA,1,2,1,3,1.530223833,Female,13,19.89290983
209,12,3,3,1,2,1,2,NA,3,1,3,1.892598216,Female,13,24.60377681
209,13,1,2,1,1,2,NA,1,3,1,3,1.160221191,Male,7,8.12154834
209,13,2,2,1,1,2,NA,1,3,1,3,1.249191264,Female,13,16.23948643
209,16,2,2,1,1,2,NA,1,3,1,3,1.852196469,Female,13,24.0785541
209,17,1,3,1,1,2,NA,1,2,1,3,2.015563287,Female,13,26.20232273
209,18,2,4,1,1,2,NA,1,3,1,3,2.015563287,Female,13,26.20232273
209,19,1,3,2,1,2,NA,2,NA,1,3,2.015563287,Female,13,26.20232273
209,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
210,1,1,3,1,1,1,3,1,3,1,3,0.668448358,Male,11,7.352931934
210,1,2,2,1,1,2,NA,1,3,1,3,0.738449409,Female,19,14.03053877
210,2,2,2,1,1,2,NA,1,3,1,3,0.251866585,Female,19,4.785465107
210,3,3,5,1,2,1,0,1,3,1,3,0.392560747,Male,11,4.318168219
210,3,4,3,1,2,1,1,2,NA,1,3,0.420657345,Male,11,4.627230793
210,5,1,1,1,1,2,NA,1,3,1,3,0.250896262,Male,11,2.759858881
210,5,2,1,1,1,2,NA,2,NA,1,3,0.264039605,Female,19,5.016752489
210,5,3,3,1,1,1,0,1,3,1,3,0.345790164,Male,11,3.803691804
210,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,19,0
210,6,3,5,1,1,1,0,1,3,1,3,0.305494557,Female,19,5.804396585
210,7,1,1,1,1,2,NA,1,3,1,3,0.250896262,Male,11,2.759858881
210,7,2,1,1,1,2,NA,1,2,1,3,0.264039605,Female,19,5.016752489
210,7,3,3,1,2,2,NA,1,3,1,3,0.326567182,Female,19,6.204776457
210,7,4,3,1,2,1,2,NA,3,1,3,0.34340171,Male,11,3.777418807
210,8,2,1,1,1,2,NA,1,3,1,3,0.251866585,Female,19,4.785465107
210,10,4,5,1,1,1,3,NA,3,1,3,0.305494557,Female,19,5.804396585
210,11,1,1,1,1,2,NA,1,3,1,3,0.250896262,Male,11,2.759858881
210,11,2,1,2,1,2,NA,2,NA,1,2,0.264039605,Female,19,5.016752489
210,12,2,1,1,1,2,NA,1,2,1,3,0.264039605,Female,19,5.016752489
210,12,4,3,1,1,1,0,1,3,1,3,0.35663814,Female,19,6.776124657
210,13,1,1,1,1,2,NA,1,3,1,3,0.356186917,Female,19,6.767551417
210,13,2,3,1,2,1,0,1,3,1,3,0.34340171,Male,11,3.777418807
210,14,4,2,1,1,2,NA,1,3,1,3,0.254142859,Female,19,4.828714329
210,15,2,5,1,1,1,3,NA,3,1,3,0.268907194,Male,11,2.95797913
210,15,3,5,1,1,1,1,NA,3,1,3,0.254142859,Female,19,4.828714329
210,16,3,1,1,1,2,NA,1,3,1,3,0.263808496,Female,19,5.012361429
210,18,4,2,1,1,1,0,1,3,1,3,0.263808496,Female,19,5.012361429
210,19,3,2,1,1,1,0,1,3,1,3,0.268907194,Male,11,2.95797913
210,19,4,2,1,1,2,NA,1,3,1,3,0.305494557,Female,19,5.804396585
210,20,2,3,1,1,1,0,1,3,1,3,0.738449409,Female,19,14.03053877
211,1,2,2,1,1,2,NA,1,3,1,3,1.445211398,Female,20,28.90422795
211,2,1,2,1,1,1,0,1,3,1,3,1.179791749,Female,20,23.59583499
211,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,9,0
211,2,4,3,1,1,1,0,1,3,1,3,1.593544027,Female,20,31.87088054
211,4,2,5,2,1,1,3,NA,3,1,3,1.373514464,Male,9,12.36163017
211,4,3,4,1,1,1,3,1,3,1,3,1.596421454,Female,20,31.92842909
211,5,3,5,1,1,1,3,NA,3,1,3,1.596421454,Female,20,31.92842909
211,6,1,3,1,1,1,2,1,3,1,3,1.768009974,Male,9,15.91208977
211,6,2,3,1,1,2,NA,1,3,1,3,1.815826437,Female,20,36.31652873
211,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,9,0
211,7,2,2,2,1,2,NA,1,2,1,3,1.125399801,Female,20,22.50799601
211,8,1,4,1,1,1,3,NA,3,1,3,1.744225641,Male,9,15.69803077
211,8,2,5,1,1,1,3,NA,3,1,3,1.815826437,Female,20,36.31652873
211,9,2,1,1,1,1,2,1,3,1,3,1.179791749,Female,20,23.59583499
211,10,1,5,1,1,1,0,1,3,1,3,2.244858281,Female,20,44.89716561
211,10,2,5,1,1,1,2,1,3,1,3,2.268872918,Male,9,20.41985626
211,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,20,0
211,11,5,4,1,1,1,0,1,3,1,3,1.596421454,Female,20,31.92842909
211,13,2,4,1,1,1,0,1,3,1,3,1.815826437,Female,20,36.31652873
211,14,1,5,1,1,1,3,1,3,1,3,1.903587549,Female,20,38.07175098
211,15,1,5,1,1,1,3,NA,3,1,3,1.815826437,Female,20,36.31652873
211,15,3,2,1,2,1,3,1,3,1,3,2.354378701,Female,20,47.08757403
211,16,1,5,1,1,1,3,1,3,1,3,1.768009974,Male,9,15.91208977
211,16,2,3,1,1,1,3,NA,3,1,3,1.903587549,Female,20,38.07175098
211,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,20,0
211,18,3,3,1,1,1,3,1,3,1,3,1.476781161,Male,9,13.29103045
211,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,20,0
211,20,1,2,1,1,2,NA,1,3,1,3,1.081023576,Male,9,9.729212188
211,20,2,1,1,1,2,NA,1,3,1,3,1.125399801,Female,20,22.50799601
212,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
212,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,15,0
212,1,6,5,1,2,1,3,NA,3,1,3,2.141969136,Male,7,14.99378395
212,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,15,0
212,3,1,5,1,1,1,3,NA,3,1,3,2.58928082,Female,15,38.8392123
212,3,2,5,1,2,1,2,1,3,1,3,2.821335194,Male,7,19.74934635
212,4,2,3,1,1,2,NA,1,3,1,3,1.134760587,Female,15,17.02140881
212,4,3,3,1,2,1,2,1,3,1,3,1.471316919,Female,15,22.06975378
212,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
212,7,2,3,1,1,2,NA,2,NA,1,3,1.189604954,Female,15,17.84407432
212,10,4,2,1,1,2,NA,1,3,1,3,1.339119704,Female,15,20.08679555
212,11,1,3,1,1,2,NA,1,3,1,3,1.782715827,Male,7,12.47901079
212,11,2,3,1,1,2,NA,1,3,1,3,1.830930015,Female,15,27.46395022
212,13,1,2,1,1,1,0,1,3,1,3,1.782715827,Male,7,12.47901079
212,13,2,2,1,1,2,NA,1,3,1,3,1.830930015,Female,15,27.46395022
212,14,2,3,1,1,1,0,1,2,1,3,1.919421102,Female,15,28.79131653
212,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
212,15,3,3,1,1,2,NA,1,2,1,3,1.390049503,Female,15,20.85074254
212,15,4,3,1,2,1,2,1,3,1,3,1.802321454,Female,15,27.0348218
212,15,5,3,1,2,1,1,NA,3,2,2,1.802321454,Female,15,27.0348218
